Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Quentin Richardson23LAC,17.2,6.4,2.1,1,0.3,0.398,0.352,0.74,543.6
Jason Kidd*23DAL,9.9,4.1,9.1,2,0.4,0.369,0.323,0.667,543.6
José Calderón31TOR,11.1,2.4,7.4,0.6,0.1,0.47,0.429,0.904,543.36
Beno Udrih28SAC,13.7,3.4,4.9,1.2,0.1,0.5,0.357,0.864,543.22
Otis Thorpe33DET,14.2,8.4,1.9,0.6,0.5,0.53,0,0.71,543.22
Domantas Sabonis22IND,14.1,9.3,2.9,0.6,0.4,0.59,0.529,0.715,543.12
Zach LaVine21MIN,18.9,3.4,3,0.9,0.2,0.459,0.387,0.836,543.12
Cuttino Mobley29TOT,17.2,3.5,2.8,1.1,0.5,0.438,0.439,0.82,543
Danilo Gallinari22NYK,15.9,4.8,1.7,0.8,0.4,0.415,0.347,0.893,542.88
Mitchell Robinson21NYK,9.7,7,0.6,0.9,2,0.742,0,0.568,542.85
Aaron Gordon22ORL,17.6,7.9,2.3,1,0.8,0.434,0.336,0.698,542.85
Hersey Hawkins28CHH,14.3,3.8,3.2,1.5,0.2,0.482,0.44,0.867,542.79
Danilo Gallinari24DEN,16.2,5.2,2.5,0.9,0.5,0.418,0.373,0.822,542.75
Otis Thorpe34DET,13.1,7.9,1.7,0.7,0.2,0.532,0,0.653,542.57
Wesley Matthews28POR,15.9,3.7,2.3,1.3,0.2,0.448,0.389,0.752,542.57
RaiQuan Gray23BRK,16,9,7,0,1,0.5,0.4,1,542.5
Andrea Bargnani24TOR,17.2,6.2,1.2,0.3,1.4,0.47,0.372,0.774,542.5
Edy Tavares24CLE,6,10,1,0,6,0.75,0,0,542.4
Steve Stipanovich26IND,13.2,8.3,2.2,1.3,1.2,0.503,0.25,0.837,542.19
Rod Strickland33WAS,12.6,3.8,7.5,1.4,0.3,0.429,0.048,0.702,542.07
Jason Williams27MEM,12.1,2.8,8.3,1.2,0.1,0.388,0.354,0.84,542.07
Hedo Türkoğlu29ORL,16.8,5.3,4.9,0.8,0.2,0.413,0.356,0.807,541.68
Zach Randolph34MEM,15.3,7.8,2.1,0.6,0.2,0.475,0.231,0.796,541.68
Wilson Chandler23NYK,16.4,5.9,1.7,0.7,1.4,0.461,0.351,0.807,541.65
Jeff McInnis29CLE,11.7,2.6,7.5,1.2,0.1,0.417,0.388,0.836,541.62
Juwan Howard21WSB,17,8.4,2.5,0.8,0.2,0.489,0,0.664,541.5
Billy Owens24GSW,15,8.1,4.1,1.1,0.8,0.507,0.2,0.61,541.32
Xavier McDaniel25SEA,20.5,5.3,1.6,1,0.5,0.489,0.306,0.732,541.26
Calvin Natt29DEN,17.7,6.3,2.4,0.8,0.2,0.504,0.333,0.801,541.26
Ken Norman26LAC,17.4,7.1,2.3,0.9,0.9,0.501,0.188,0.629,541.2
Jeff Teague29MIN,14.2,3,7,1.5,0.3,0.446,0.368,0.845,541.2
Alexey Shved26NYK,14.8,4.6,3.6,0.9,0.3,0.403,0.371,0.78,541.2
Cedric Ceballos30DAL,16.6,6.7,1.3,0.8,0.3,0.446,0.328,0.843,541.19
Bill Laimbeer31DET,13.7,9.6,2.2,0.6,1.2,0.499,0.349,0.84,541.16
Mark Jackson26NYK,11.3,3.8,8.6,1.4,0.2,0.491,0.256,0.77,541.12
Antawn Jamison33CLE,15.8,7.7,1.3,1.1,0.5,0.485,0.342,0.506,541.08
Maurice Lucas30PHO,16.5,10.4,2.8,0.7,0.6,0.474,0.333,0.781,540.96
Walt Williams26TOR,16.4,5,2.7,1.3,0.8,0.427,0.4,0.765,540.87
Jamal Crawford26NYK,17.6,3.2,4.4,1,0.1,0.4,0.32,0.838,540.85
David West33IND,14,6.8,2.8,0.8,0.9,0.488,0.267,0.789,540.75
Derek Harper31DAL,18.2,2,5.4,1.3,0.3,0.419,0.393,0.756,540.6
Nick Van Exel24LAL,14.9,2.4,6.9,0.9,0.1,0.417,0.357,0.799,540.6
Troy Murphy25GSW,14,10,1.4,0.6,0.4,0.433,0.32,0.787,540.6
Brian Grant26POR,11.5,9.8,1.4,0.4,0.7,0.479,0,0.814,540.6
Dale Ellis30MIL,19.3,3.9,1.5,0.8,0.2,0.486,0.441,0.707,540.54
Harrison Barnes25DAL,18.9,6.1,2,0.6,0.2,0.445,0.357,0.827,540.36
Wally Szczerbiak27MIN,15.5,3.7,2.4,0.5,0.2,0.506,0.373,0.855,540.36
Tony Parker*21SAS,14.7,3.2,5.5,0.8,0.1,0.447,0.312,0.702,540.08
P.J. Brown34NOH,10.5,8.6,1.9,1,0.9,0.476,0,0.854,540.08
Shawn Marion34DAL,12.1,7.8,2.4,1.1,0.7,0.514,0.315,0.782,540
Isaiah Rider24MIN,19.6,4.1,2.8,0.6,0.3,0.464,0.371,0.838,539.76
Jonas Valančiūnas22TOR,12,8.7,0.5,0.4,1.2,0.572,0,0.786,539.72
O.J. Mayo21MEM,18.5,3.8,3.2,1.1,0.2,0.438,0.384,0.879,539.6
Chandler Parsons26DAL,15.7,4.9,2.4,1,0.3,0.462,0.38,0.72,539.53
DeMar DeRozan23TOR,18.1,3.9,2.5,0.9,0.3,0.445,0.283,0.831,539.49
Ja Morant20MEM,17.8,3.9,7.3,0.9,0.3,0.477,0.335,0.776,539.4
Scottie Barnes21TOR,15.3,6.6,4.8,1.1,0.8,0.456,0.281,0.772,539.4
Drew Gooden26CHI,14,9.3,1.7,0.7,1.3,0.461,0,0.813,539.4
Elvin Hayes*35WSB,17.8,9.7,1.2,0.8,2.1,0.451,0,0.617,539.38
Elden Campbell30TOT,12.6,8.1,1.4,0.8,1.5,0.477,0,0.639,539.38
Michael Brooks23SDC,15.6,7.6,2.9,1.4,0.5,0.504,0,0.757,539.35
Steve Smith23MIA,16,4.1,5.6,1,0.3,0.451,0.402,0.787,539.35
Tim Hardaway*23GSW,14.7,3.9,8.7,2.1,0.2,0.471,0.274,0.764,539.2
Toni Kukoč*31TOT,14.8,4.9,4.7,1.4,0.5,0.408,0.262,0.725,539.11
Orlando Woolridge24CHI,19.3,4.9,1.8,0.9,0.8,0.525,0.5,0.715,539.01
Sleepy Floyd24GSW,19.5,2.5,5,1.6,0.5,0.445,0.294,0.81,539
Wayman Tisdale24TOT,17.5,7.7,1.6,0.7,0.7,0.514,0,0.773,539
Joakim Noah24CHI,10.7,11,2.1,0.5,1.6,0.504,0,0.744,538.79
Mookie Blaylock33GSW,11,3.9,6.7,2.4,0.3,0.396,0.324,0.697,538.78
Mikal Bridges26PHO,17.2,4.3,3.6,1.2,0.8,0.463,0.387,0.897,538.72
Vinnie Johnson26DET,15.8,4.3,3.7,1.1,0.6,0.513,0.275,0.778,538.56
Jim Jackson23DAL,19.2,4.7,4.6,1.1,0.3,0.445,0.283,0.821,538.56
Kenneth Faried24DEN,13.7,8.6,1.2,0.9,0.9,0.545,0,0.65,538.56
Jeff Hornacek30UTA,14.6,2.5,3.9,1.2,0.1,0.509,0.429,0.891,538.56
Ricky Rubio25MIN,10.1,4.3,8.7,2.1,0.1,0.374,0.326,0.847,538.56
Derrick McKey24SEA,15.3,5.8,2.3,1.2,0.8,0.517,0.211,0.845,538.51
Reggie Miller*23IND,16,3.9,3.1,1.3,0.4,0.479,0.402,0.844,538.51
Norman Powell27TOR,19.6,3,1.8,1.1,0.2,0.498,0.439,0.865,538.08
Mookie Blaylock24NJN,13.8,3.7,6.8,2.4,0.6,0.432,0.222,0.712,538.08
Kevin Gamble25BOS,15.6,3.3,3.1,1.2,0.4,0.587,0,0.815,537.9
Collin Sexton21CLE,20.8,3.1,3,1,0.1,0.472,0.38,0.846,537.9
Xavier McDaniel22SEA,17.1,8,2.4,1.2,0.5,0.49,0.2,0.687,537.9
Antonio McDyess22DEN,18.3,7.3,1.4,0.8,1.7,0.463,0.171,0.708,537.85
Bonzi Wells29SAC,13.6,7.7,2.8,1.8,0.5,0.463,0.222,0.679,537.84
Steve Smith25ATL,16.2,3.5,3.4,0.8,0.4,0.427,0.334,0.845,537.74
Spencer Dinwiddie28DAL,15.8,3.1,3.9,0.7,0.3,0.498,0.404,0.725,537.7
Rod Strickland34WAS,12.2,3.2,7,1.3,0.1,0.426,0.25,0.782,537.66
Greg Ballard25WSB,15.6,7.8,1.9,1.1,0.4,0.495,0.34,0.753,537.57
Russell Westbrook34LAC,15.8,4.9,7.6,1.1,0.5,0.489,0.356,0.658,537.56
Jamal Mashburn26MIA,14.8,6.1,3.1,0.8,0.1,0.451,0.433,0.721,537.56
Doug Christie30SAC,12.3,4.4,3.6,2.3,0.6,0.395,0.376,0.897,537.24
Mike Gminski27NJN,16.4,8.8,1.4,0.7,1,0.457,0,0.846,537.2
Nicolas Batum28CHO,15.1,6.2,5.9,1.1,0.4,0.403,0.333,0.856,537.2
JaVale McGee24WAS,11.9,8.8,0.6,0.6,2.5,0.535,0,0.5,537.04
John Drew28UTA,21.2,5.3,2.2,0.8,0.2,0.474,0,0.755,537.04
Kendall Gill27CHH,12.9,5.3,6.3,1.2,0.6,0.481,0.315,0.761,537.03
Robert Parish*34BOS,14.3,8.5,1.6,0.7,1.1,0.589,0,0.734,536.64
Derrick McKey23SEA,15.7,6.1,2.3,1.1,1,0.493,0.13,0.782,536.64
Isaac Austin28LAC,15.2,8.7,3.4,0.7,0.8,0.454,0,0.652,536.64
Brandon Jennings21MIL,16.2,3.7,4.8,1.5,0.3,0.39,0.323,0.809,536.64
Eric Snow28PHI,12.1,3.5,6.6,1.6,0.1,0.442,0.111,0.806,536.55
George Gervin*32SAS,21.2,3.3,2.5,0.9,0.7,0.508,0,0.844,536.5
Dennis Schröder24ATL,19.4,3.1,6.2,1.1,0.1,0.436,0.29,0.849,536.3
Tom Gugliotta30PHO,13.7,7.9,2.3,1.5,0.6,0.481,0.125,0.775,536.28
Draymond Green26GSW,10.2,7.9,7,2,1.4,0.418,0.308,0.709,536.25
Oliver Miller25TOR,12.9,7.4,2.9,1.4,1.9,0.526,0,0.661,536.22
Malik Beasley23MIN,20.7,5.1,1.9,0.6,0.1,0.472,0.426,0.75,536.22
Will Barton27DEN,15.7,5,4.1,1,0.6,0.452,0.37,0.805,536.22
Tobias Harris23TOT,14.7,6.7,2.2,0.9,0.5,0.469,0.335,0.831,536.22
Steve Smith25TOT,16.3,3.5,3.4,0.8,0.4,0.426,0.329,0.841,536.13
Shawn Bradley24DAL,14.6,8.7,1,0.5,2.7,0.461,0,0.642,536.07
Derek Anderson29POR,13.6,3.6,4.5,1.3,0.1,0.376,0.305,0.824,536.05
Montrezl Harrell28TOT,13.1,6.1,2,0.4,0.6,0.645,0.235,0.716,535.92
Marc Gasol26MEM,11.7,7,2.5,0.9,1.7,0.527,0.429,0.748,535.92
Reggie Lewis24BOS,17,4.4,2.8,1.1,0.8,0.496,0.267,0.808,535.92
Jim Jackson27GSW,18.9,5.6,5.1,1.2,0.1,0.402,0.278,0.805,535.92
Marcus Camby22TOR,14.8,6.3,1.5,1,2.1,0.482,0.143,0.693,535.78
Desmond Mason27MIL,17.2,3.9,2.7,0.7,0.3,0.443,0.125,0.802,535.76
Dennis Johnson*30BOS,15.7,4,6.8,1.2,0.5,0.462,0.269,0.853,535.68
Jamal Mashburn23DAL,23.4,5.4,2.8,0.8,0.2,0.379,0.343,0.729,535.68
Tobias Harris26PHI,18.2,7.9,2.9,0.4,0.5,0.469,0.326,0.841,535.5
Sherman Douglas28BOS,14.7,2.6,6.9,1.2,0,0.475,0.244,0.689,535.5
Jeremy Lin23NYK,14.6,3.1,6.2,1.6,0.3,0.446,0.32,0.798,535.31
Danny Ainge27BOS,14.8,3.4,5.6,1.4,0.2,0.486,0.443,0.897,535.04
Ray Allen*34BOS,16.3,3.2,2.6,0.8,0.3,0.477,0.363,0.913,535.04
Bill Walton*27SDC,13.9,9,2.4,0.6,2.7,0.503,0,0.593,535.02
Terry Tyler24DET,13.4,6.9,1.7,1.4,2.2,0.532,0,0.592,534.92
Michael Carter-Williams22PHI,16.7,6.2,6.3,1.9,0.6,0.405,0.264,0.703,534.75
Mikal Bridges24PHO,13.5,4.3,2.1,1.1,0.9,0.543,0.425,0.84,534.64
Terry Cummings29SAS,17.6,7.8,2.3,0.9,0.4,0.484,0.212,0.683,534.64
Speedy Claxton26GSW,13.1,3.3,6.2,1.9,0.1,0.431,0.192,0.761,534.64
Larry Drew25KCK,16.4,2,7.6,1.7,0.1,0.462,0.3,0.776,534.6
Maurice Cheeks*32PHI,11.6,2.6,7.8,1.5,0.2,0.483,0.077,0.774,534.6
Mitch Richmond*34WAS,17.4,2.9,2.5,1.5,0.2,0.426,0.386,0.876,534.6
Spud Webb28SAC,16,2.9,7.1,1.6,0.3,0.445,0.367,0.859,534.54
Bryon Russell29UTA,14.1,5.2,1.9,1.6,0.3,0.446,0.396,0.75,534.54
Jeff Malone26WSB,20.5,2.6,3,0.6,0.2,0.476,0.417,0.882,534.52
Josh Hart26TOT,14.9,7.2,4.1,1.1,0.2,0.504,0.343,0.758,534.52
Rik Smits30IND,17.1,6.9,1.3,0.4,1.1,0.486,0.25,0.797,534.36
Theo Ratliff30POR,7.3,7.3,0.6,0.8,4.4,0.54,0,0.629,534.24
Sam Perkins25DAL,14.8,7.7,1.8,1.4,1,0.482,0.352,0.828,534.24
D.J. Augustin23CHA,14.4,2.7,6.1,0.7,0,0.416,0.333,0.906,534.24
Kurt Thomas29NYK,13.9,9.1,1.1,0.9,1,0.494,0.167,0.815,534.04
Walt Williams24SAC,16.4,4.5,4.1,1.6,0.8,0.446,0.348,0.731,534
Marcus Camby29DEN,8.6,10.1,1.8,1.2,2.6,0.477,0,0.721,534
Tyler Herro23MIA,20.1,5.4,4.2,0.8,0.2,0.439,0.378,0.934,533.97
Rik Smits27IND,15.7,6.2,2,0.6,1.1,0.534,0,0.793,533.87
Frank Brickowski33MIL,16.9,6.1,3,1.2,0.7,0.545,0.308,0.728,533.8
Cliff Robinson27PHI,19,6.5,2.1,1.3,0.6,0.464,0.222,0.717,533.8
Stephen Jackson28GSW,16.8,3.3,4.6,1.3,0.4,0.446,0.341,0.804,533.8
Serge Ibaka27ORL,15.1,6.8,1.1,0.6,1.6,0.488,0.388,0.846,533.75
Alan Henderson25ATL,14.3,6.4,1.1,0.6,0.5,0.485,0.5,0.652,533.6
Christian Wood27DAL,16.6,7.3,1.8,0.4,1.1,0.515,0.376,0.772,533.54
David Wesley27CHH,13,2.6,6.5,1.7,0.4,0.443,0.347,0.795,533.52
Rodney Stuckey23DET,16.6,3.8,4.8,1.4,0.2,0.405,0.228,0.833,533.52
Luol Deng28TOT,16,5.7,2.9,1,0.1,0.431,0.302,0.791,533.52
James Edwards25IND,15.6,7,2.6,0.4,1.6,0.509,0,0.703,533.26
P.J. Brown35NOH,10.8,9,2.2,0.9,0.6,0.446,0,0.864,533.2
Bill Laimbeer30DET,13.5,10.1,2.4,0.8,1,0.493,0.333,0.874,533.03
Mark Aguirre29TOT,18.9,4.8,3.5,0.6,0.5,0.461,0.293,0.733,533
Brendan Haywood30WAS,9.8,10.3,0.4,0.4,2.1,0.561,0,0.646,532.98
Marcus Morris30NYK,19.6,5.4,1.4,0.8,0.4,0.442,0.439,0.823,532.95
Antawn Jamison35CLE,17.2,6.3,2,0.8,0.7,0.403,0.341,0.683,532.91
Ron Harper24CLE,15.4,3.9,4.9,2.1,0.9,0.464,0.15,0.705,532.86
Byron Scott25LAL,17,3.5,3.4,1.5,0.2,0.489,0.436,0.892,532.8
Tyreke Evans21SAC,17.8,4.8,5.6,1.5,0.5,0.409,0.291,0.771,532.8
Elvin Hayes*36HOU,16.1,9.1,1.8,0.8,1.3,0.472,0,0.664,532.8
Lionel Simmons25SAC,15.1,7.5,4.1,1.4,0.7,0.438,0.353,0.777,532.8
Bryant Reeves23VAN,16.2,8.1,2.1,0.4,0.9,0.486,0.091,0.704,532.8
OG Anunoby24TOR,17.1,5.5,2.6,1.5,0.5,0.443,0.363,0.754,532.8
Allan Houston32NYK,18.5,2.4,2,0.8,0,0.435,0.431,0.913,532.8
Travis Best28IND,11.9,2.9,6.1,1.4,0.1,0.44,0.381,0.827,532.73
Gary Grant24LAC,13.1,4.4,10,2.5,0.1,0.466,0.238,0.779,532.44
Derrick Rose30MIN,18,2.7,4.3,0.6,0.2,0.482,0.37,0.856,532.35
Wesley Matthews27POR,16.4,3.5,2.4,0.9,0.2,0.441,0.393,0.837,532.23
Danilo Gallinari22TOT,15.6,4.9,1.7,0.8,0.4,0.414,0.352,0.862,532.23
Josh Childress24ATL,11.8,4.9,1.5,0.9,0.6,0.571,0.367,0.807,532.22
Chris Morris27NJN,14.1,5.9,1.4,1.9,0.7,0.481,0.224,0.794,532.22
Jeff Hornacek35UTA,12.2,3.3,4,1.1,0.3,0.477,0.42,0.893,532.22
Rolando Blackman23DAL,17.7,3.9,2.5,0.5,0.4,0.492,0.2,0.78,532.1
Mitchell Robinson23NYK,8.5,8.6,0.5,0.8,1.8,0.761,0,0.486,531.99
Brandon Jennings24DET,15.5,3.1,7.6,1.3,0.1,0.373,0.337,0.751,531.96
Kenneth Faried29HOU,12.9,8.2,0.7,0.6,0.8,0.587,0.35,0.651,531.92
Caron Butler29WAS,16.9,6.7,2.3,1.4,0.3,0.422,0.263,0.877,531.9
Josh Giddey20OKC,16.6,7.9,6.2,0.8,0.4,0.482,0.325,0.731,531.81
James Silas31SAS,17.7,3.1,3.8,0.7,0.2,0.477,0,0.85,531.56
Lester Conner29NJN,10.3,4.3,7.4,2.2,0.1,0.457,0.351,0.788,531.48
Isaiah Thomas25TOT,16.4,2.3,4.2,0.9,0.1,0.42,0.373,0.868,531.48
Julius Randle23LAL,16.1,8,2.6,0.5,0.5,0.558,0.222,0.718,531.33
Kenneth Faried26DEN,12.5,8.7,1.2,0.5,0.9,0.558,0.5,0.613,531.3
Antoine Walker28BOS,16.3,8.3,3,1,1.1,0.442,0.342,0.557,531.3
Lou Williams25PHI,14.9,2.4,3.5,0.8,0.3,0.407,0.362,0.812,531.26
Cedric Maxwell26BOS,14.8,6.4,2.3,1,0.6,0.548,0,0.747,531.2
Dennis Rodman*33SAS,7.1,16.8,2,0.6,0.5,0.571,0,0.676,531.2
Luke Ridnour24SEA,11.5,3,7,1.6,0.3,0.418,0.289,0.877,531.2
Mason Plumlee26POR,11.1,8,4,0.9,1.2,0.532,0,0.567,531.09
Mehmet Okur25UTA,12.9,7.5,2,0.4,0.8,0.468,0.27,0.85,531.09
Kurt Thomas30NYK,14,7.9,2,1,1.2,0.483,0.667,0.75,531.06
Jeff Malone27WSB,21.7,2.4,2.9,0.5,0.2,0.48,0.053,0.871,531.06
Greg Ballard26WSB,15.5,7.1,2.4,1.4,0.5,0.463,0.219,0.847,531.06
Brevin Knight29CHA,10.1,2.6,9,2,0.1,0.422,0.15,0.852,531
Caris LeVert26BRK,18.5,4.3,6,1.1,0.5,0.435,0.349,0.765,530.98
Vern Fleming26IND,14.3,4.1,6.5,1,0.2,0.515,0.13,0.799,530.88
Andre Drummond28BRK,11.8,10.3,1.4,0.9,1,0.61,0,0.537,530.74
Damon Stoudamire24POR,12.4,3.7,8.2,1.5,0.1,0.364,0.263,0.787,530.7
Eddie Jones24LAL,12.8,3.3,3.5,1.8,0.6,0.492,0.366,0.739,530.4
Toni Kukoč*27CHI,13.1,4,3.5,0.8,0.3,0.49,0.403,0.772,530.4
Marcus Camby35POR,7,11.1,1.5,1.1,2,0.497,0,0.581,530.4
Kevin Love30CLE,17,10.9,2.2,0.3,0.2,0.385,0.361,0.904,530.4
Rik Smits23IND,15.5,6.2,1.7,0.5,2.1,0.533,0,0.811,530.33
Derrick McKey22SEA,15.9,5.7,2.7,1.3,0.9,0.502,0.337,0.803,530.1
Andrew Bogut22MIL,12.3,8.8,3,0.7,0.5,0.553,0.2,0.577,530.1
Nenê29TOT,13.7,7.5,2.1,1.1,1,0.537,0,0.673,530.1
Brevin Knight22CLE,9,3.2,8.2,2.5,0.2,0.441,0,0.801,530.1
Chris Boucher28TOR,13.6,6.7,1.1,0.6,1.9,0.514,0.383,0.788,529.98
Scott Wedman28KCK,19,5.3,2.8,1.2,0.6,0.477,0.325,0.686,529.84
Shawn Kemp21SEA,15,8.4,1.8,1,1.5,0.508,0.167,0.661,529.76
Andrei Kirilenko26UTA,11,4.7,4,1.2,1.5,0.506,0.379,0.77,529.76
D'Angelo Russell26TOT,17.8,3,6.2,1,0.4,0.469,0.396,0.829,529.75
Doc Rivers29ATL,15.2,3.2,4.3,1.9,0.6,0.435,0.336,0.844,529.74
D'Angelo Russell26MIN,17.9,3.1,6.2,1.1,0.4,0.465,0.391,0.856,529.69
Sam Vincent24CHI,13,3.6,8.4,1.2,0.4,0.447,0.375,0.925,529.69
Armen Gilliam25TOT,16.7,7.9,1.3,0.9,0.7,0.515,0,0.723,529.54
Reggie Miller*39IND,14.8,2.4,2.2,0.8,0.1,0.437,0.322,0.933,529.54
Vlade Divac*32SAC,12,8.3,2.9,1.1,1.1,0.482,0.286,0.691,529.23
Billy Knight30IND,17.1,4.1,2.4,0.8,0.1,0.52,0.158,0.841,529.21
Danny Fortson22DEN,11,11.6,0.6,0.6,0.4,0.495,0,0.727,529.21
Brandon Knight24PHO,19.6,3.9,5.1,1.2,0.4,0.415,0.342,0.852,529.2
Jerry Stackhouse23DET,15.7,3.3,3.1,1,0.7,0.428,0.208,0.782,529.2
Tim Hardaway*29GSW,14.1,2.5,6.9,1.4,0.2,0.421,0.366,0.769,529.1
Dennis Rodman*31DET,7.5,18.3,1.6,0.8,0.7,0.427,0.205,0.534,529.04
Tobias Harris24DET,16.1,5.1,1.7,0.7,0.5,0.481,0.347,0.841,528.97
Thurl Bailey27UTA,19.5,5.5,1.7,0.6,1.1,0.483,0.4,0.825,528.84
Michael Adams25DEN,13.9,2.7,6.1,2,0.2,0.449,0.367,0.834,528.84
Gary Payton*24SEA,13.5,3.4,4.9,2.2,0.3,0.494,0.206,0.77,528.7
Herb Williams26IND,18.3,8.5,3.4,0.7,1.8,0.475,0.111,0.657,528.55
D'Angelo Russell26LAL,17.4,2.9,6.1,0.6,0.5,0.484,0.414,0.735,528.39
Darius Miles22POR,12.6,4.6,2,1,0.8,0.526,0.2,0.702,528.24
Charles Oakley24CHI,12.4,13,3,0.8,0.3,0.483,0.25,0.727,528.22
Joe Dumars*31DET,18.1,2.4,5.5,1.1,0.1,0.43,0.305,0.805,528.2
Tyler Herro22MIA,20.7,5,4,0.7,0.1,0.447,0.399,0.868,528.12
Tom Chambers31PHO,19.9,6.4,2.6,0.9,0.7,0.437,0.274,0.826,528.12
Norman Powell28TOT,19,3.2,2.1,0.9,0.5,0.461,0.419,0.811,528.12
Damon Stoudamire27POR,13,3.7,5.7,1.3,0.1,0.434,0.374,0.831,528.12
Maurice Lucas27NJN,15.2,9.6,3.8,0.9,1.2,0.49,0,0.775,528.08
Tim Hardaway*33MIA,13.4,2.9,7.4,0.9,0.1,0.386,0.367,0.827,528.08
Phil Ford23KCK,16.2,2.1,7.4,1.7,0,0.462,0.174,0.818,528
Maurice Cheeks*23PHI,11.4,3.5,7,2.3,0.4,0.54,0.444,0.779,527.88
John Lucas26GSW,12.6,2.8,7.5,1.7,0,0.467,0.286,0.768,527.85
Andrei Kirilenko28UTA,11.9,4.6,2.7,1.4,1.2,0.506,0.292,0.744,527.8
Grant Long26MIA,14,7.5,2.4,1.4,0.4,0.469,0.231,0.765,527.73
Luol Deng20CHI,14.3,6.6,1.9,0.9,0.6,0.463,0.269,0.75,527.72
Ramon Sessions25LAL,12.7,3.8,6.2,0.7,0.1,0.479,0.486,0.713,527.65
Otis Birdsong28NJN,19.8,2.5,3.9,1.2,0.2,0.508,0.25,0.608,527.52
Lewis Lloyd26HOU,16.9,4,3.7,1.2,0.3,0.529,0.2,0.843,527.46
Andre Iguodala29DEN,13,5.3,5.4,1.7,0.7,0.451,0.317,0.574,527.44
Thaddeus Young23PHI,12.8,5.2,1.2,1,0.7,0.507,0.25,0.771,527.31
Bobby Phills29CHH,14.3,4,3.5,1.4,0.6,0.433,0.395,0.685,527.04
Reggie Theus27KCK,16.4,3.3,8,1.2,0.2,0.487,0.132,0.863,527
Rudy Gay29SAC,17.2,6.5,1.7,1.4,0.7,0.463,0.344,0.78,527
Sean Elliott22SAS,15.9,5.6,2.9,0.8,0.4,0.49,0.313,0.808,526.82
John Drew27ATL,18.5,5.4,1.4,0.9,0,0.486,0.333,0.741,526.71
Vlade Divac*24LAL,12.8,8.9,2.8,1.6,1.7,0.485,0.28,0.689,526.68
Matt Geiger29PHI,13.5,7.2,1.2,0.8,0.8,0.479,0.2,0.797,526.68
Vince Carter33ORL,16.6,3.9,3.1,0.7,0.2,0.428,0.367,0.84,526.68
Campy Russell28CLE,18.2,5.5,4.2,1.8,0.5,0.451,0.111,0.745,526.5
Sam Bowie28NJN,14.7,10.1,1.3,0.6,1.8,0.416,0.323,0.776,526.5
Chris Mills30GSW,16.1,6.2,2.4,0.9,0.2,0.421,0.267,0.81,526.5
Draymond Green27GSW,11,7.6,7.3,1.4,1.3,0.454,0.301,0.775,526.47
Lou Williams30TOT,17.5,2.5,3,1,0.2,0.429,0.365,0.88,526.44
Derrick Favors26UTA,12.3,7.2,1.3,0.7,1.1,0.563,0.222,0.651,526.4
Antoine Carr28SAC,18.6,5.2,2,0.5,1,0.482,0,0.806,526.4
Dejounte Murray24SAS,15.7,7.1,5.4,1.5,0.1,0.453,0.317,0.791,526.35
Thaddeus Young20PHI,15.3,5,1.1,1.3,0.3,0.495,0.341,0.735,526.32
Mike Miller25MEM,13.7,5.4,2.7,0.7,0.4,0.466,0.407,0.8,526.32
Brad Davis27DAL,11.6,2.5,7.2,1,0.1,0.572,0.256,0.845,526.26
Michael Finley31DAL,15.7,4.1,2.6,0.8,0.3,0.427,0.407,0.831,526.24
Rodney Stuckey25DET,14.8,2.6,3.8,0.8,0.2,0.429,0.317,0.834,526.24
Goran Dragić31MIA,17.3,4.1,4.8,0.8,0.2,0.45,0.37,0.801,526.22
Theo Ratliff26PHI,11.9,7.6,0.6,0.6,3,0.503,0,0.771,526.05
Brian Grant25POR,12.1,9.1,1.4,0.7,0.7,0.508,0,0.75,526.05
Olden Polynice29TOT,11.6,11.9,0.6,0.6,1,0.523,0,0.508,525.97
Fat Lever25DEN,13.8,5.4,7.5,2.3,0.2,0.441,0.316,0.725,525.95
Harrison Barnes29SAC,16.4,5.6,2.4,0.7,0.2,0.469,0.394,0.826,525.95
Scott Skiles30WSB,13,2.6,7.3,1.1,0.1,0.455,0.421,0.886,525.95
Nicolas Batum23POR,13.9,4.6,1.4,1,1,0.451,0.391,0.836,525.92
Brad Daugherty21CLE,15.7,8.1,3.8,0.6,0.8,0.538,0,0.696,525.72
Rolando Blackman32DAL,18.3,3.2,2.7,0.7,0.3,0.461,0.385,0.898,525.72
Vinny Del Negro29SAS,14.5,3.3,3.8,1,0.1,0.497,0.38,0.832,525.72
Corey Maggette29GSW,18.6,5.5,1.8,0.9,0.2,0.461,0.253,0.824,525.59
Thomas Bryant22WAS,13.2,7.2,1.8,0.5,1.1,0.581,0.407,0.741,525.39
Trae Young20ATL,19.1,3.7,8.1,0.9,0.2,0.418,0.324,0.829,525.3
Michael Adams27DEN,15.5,2.8,6.3,1.5,0,0.402,0.366,0.85,525.14
Danny Ainge29BOS,15.9,3.4,4.8,1.2,0,0.46,0.374,0.891,525
Sam Perkins31LAL,13.7,7.7,2.6,0.8,1,0.459,0.172,0.829,524.88
Rod Higgins28GSW,15.5,4.3,2.8,1,0.5,0.526,0.487,0.848,524.86
Reggie Williams23GSW,15.2,4.6,2.8,1,0.3,0.495,0.359,0.839,524.86
